Session ID,Timestamp File,Point Number,Relative Time (s),Speed (km/h)
1,20250522_141223,1,0.00,54.1
1,20250522_141223,2,1.45,47.2
1,20250522_141223,3,12.58,46.7
1,20250522_141223,4,21.07,33.7
1,20250522_141223,5,31.58,56.0
1,20250522_141223,6,34.58,40.0

Statistic,Value
Total Points,6
Average Speed (km/h),46.3
Maximum Speed (km/h),56.0
Minimum Speed (km/h),33.7
