Session ID,Timestamp File,Point Number,Relative Time (s),Speed (km/h)
1,20250522_143354,1,0.00,26.3
1,20250522_143354,2,2.54,26.6
1,20250522_143354,3,8.08,44.6
1,20250522_143354,4,11.05,26.1
1,20250522_143354,5,15.50,62.2
1,20250522_143354,6,24.36,27.6
1,20250522_143354,7,27.36,16.1
1,20250522_143354,8,35.52,62.5

Statistic,Value
Total Points,8
Average Speed (km/h),36.5
Maximum Speed (km/h),62.5
Minimum Speed (km/h),16.1
