Session ID,Timestamp File,Point Number,Relative Time (s),Speed (km/h)
1,20250523_132047,1,0.00,54.7
1,20250523_132047,2,1.30,49.1
1,20250523_132047,3,8.13,48.9
1,20250523_132047,4,11.03,29.8
1,20250523_132047,5,18.52,53.0
1,20250523_132047,6,25.98,53.5
1,20250523_132047,7,31.96,24.7
1,20250523_132047,8,33.40,26.0
1,20250523_132047,9,36.07,48.3

Statistic,Value
Total Points,9
Average Speed (km/h),43.1
Maximum Speed (km/h),54.7
Minimum Speed (km/h),24.7
