Session ID,Timestamp File,Point Number,Relative Time (s),Speed (km/h)
1,20250522_134005,1,0.00,68.6
1,20250522_134005,2,2.92,47.2
1,20250522_134005,3,7.44,53.6
1,20250522_134005,4,9.01,50.8
1,20250522_134005,5,10.51,58.8
1,20250522_134005,6,20.25,44.8
1,20250522_134005,7,24.39,44.5
1,20250522_134005,8,28.58,53.2
1,20250522_134005,9,36.12,41.1

Statistic,Value
Total Points,9
Average Speed (km/h),51.4
Maximum Speed (km/h),68.6
Minimum Speed (km/h),41.1
