Session ID,Timestamp File,Point Number,Relative Time (s),Speed (km/h)
1,20250524_111240,1,0.00,54.0
1,20250524_111240,2,3.02,45.0
1,20250524_111240,3,5.99,50.6
1,20250524_111240,4,8.99,51.5
1,20250524_111240,5,10.50,48.9

Statistic,Value
Total Points,5
Average Speed (km/h),50.0
Maximum Speed (km/h),54.0
Minimum Speed (km/h),45.0
