Session ID,Timestamp File,Point Number,Relative Time (s),Speed (km/h)
1,20250524_101617,1,0.00,37.8
1,20250524_101617,2,1.59,48.2
1,20250524_101617,3,3.13,47.6
1,20250524_101617,4,4.60,48.9
1,20250524_101617,5,9.36,34.1

Statistic,Value
Total Points,5
Average Speed (km/h),43.3
Maximum Speed (km/h),48.9
Minimum Speed (km/h),34.1
